player_id,game_id,session_duration_hours,money_spent,age,avg_bet_amount,company,rtp
212,18,4.97,186.75,35,37.59,NetEnt,0.8655
212,18,4.07,152.89,35,37.59,NetEnt,0.8655
217,18,0.67,25.91,35,38.8,NetEnt,0.8655
217,18,1.59,61.79,35,38.8,NetEnt,0.8655
219,18,3.73,77.46,38,20.76,NetEnt,0.8655
219,18,1.1,22.92,38,20.76,NetEnt,0.8655
220,18,2.26,73.02,41,32.3,NetEnt,0.8655
220,18,0.64,20.58,41,32.3,NetEnt,0.8655
220,18,1.17,37.77,41,32.3,NetEnt,0.8655
221,18,2.59,103.64,31,40.06,NetEnt,0.8655
221,18,3.2,128.29,31,40.06,NetEnt,0.8655
221,18,1.39,55.83,31,40.06,NetEnt,0.8655
221,18,1.23,49.23,31,40.06,NetEnt,0.8655
221,18,4.3,172.17,31,40.06,NetEnt,0.8655
221,18,3.73,149.54,31,40.06,NetEnt,0.8655
222,18,2.43,81.41,46,33.51,NetEnt,0.8655
222,18,1.64,55.07,46,33.51,NetEnt,0.8655
222,18,1.2,40.23,46,33.51,NetEnt,0.8655
222,18,4.3,144.24,46,33.51,NetEnt,0.8655
226,18,1.2,25.97,41,21.67,NetEnt,0.8655
226,18,2.0,43.45,41,21.67,NetEnt,0.8655
229,18,3.4,121.0,37,35.62,NetEnt,0.8655
229,18,2.77,98.68,37,35.62,NetEnt,0.8655
229,18,5.04,179.53,37,35.62,NetEnt,0.8655
230,18,3.32,41.21,27,12.4,NetEnt,0.8655
230,18,4.41,54.66,27,12.4,NetEnt,0.8655
230,18,0.79,9.77,27,12.4,NetEnt,0.8655
233,18,2.95,255.63,62,86.72,NetEnt,0.8655
233,18,1.75,151.78,62,86.72,NetEnt,0.8655
234,18,1.85,162.96,52,87.89,NetEnt,0.8655
234,18,4.88,428.97,52,87.89,NetEnt,0.8655
238,18,1.18,35.79,70,30.21,NetEnt,0.8655
242,18,4.23,129.68,69,30.65,NetEnt,0.8655
246,18,1.75,87.09,37,49.81,NetEnt,0.8655
246,18,2.88,143.27,37,49.81,NetEnt,0.8655
247,18,3.88,155.76,44,40.15,NetEnt,0.8655
247,18,0.54,21.84,44,40.15,NetEnt,0.8655
248,18,2.48,184.43,63,74.41,NetEnt,0.8655
249,18,2.76,125.8,48,45.58,NetEnt,0.8655
249,18,0.78,35.4,48,45.58,NetEnt,0.8655
255,18,3.62,171.59,35,47.34,NetEnt,0.8655
262,18,4.24,309.32,62,73.0,NetEnt,0.8655
262,18,3.58,261.53,62,73.0,NetEnt,0.8655
262,18,2.46,179.44,62,73.0,NetEnt,0.8655
263,18,4.19,173.47,40,41.42,NetEnt,0.8655
263,18,4.56,188.96,40,41.42,NetEnt,0.8655
263,18,4.04,167.41,40,41.42,NetEnt,0.8655
263,18,4.73,196.07,40,41.42,NetEnt,0.8655
263,18,2.99,123.78,40,41.42,NetEnt,0.8655
263,18,3.6,149.19,40,41.42,NetEnt,0.8655
263,18,4.25,176.06,40,41.42,NetEnt,0.8655
263,18,1.04,43.12,40,41.42,NetEnt,0.8655
264,18,2.35,195.25,54,83.04,NetEnt,0.8655
264,18,4.16,345.59,54,83.04,NetEnt,0.8655
265,18,1.1,37.82,43,34.28,NetEnt,0.8655
265,18,2.87,98.34,43,34.28,NetEnt,0.8655
267,18,2.52,81.48,43,32.33,NetEnt,0.8655
267,18,4.91,158.76,43,32.33,NetEnt,0.8655
267,18,5.01,161.82,43,32.33,NetEnt,0.8655
267,18,3.95,127.61,43,32.33,NetEnt,0.8655
268,18,4.97,111.22,37,22.38,NetEnt,0.8655
269,18,4.3,49.24,26,11.45,NetEnt,0.8655
269,18,3.83,43.84,26,11.45,NetEnt,0.8655
271,18,3.63,75.08,33,20.68,NetEnt,0.8655
271,18,1.01,20.96,33,20.68,NetEnt,0.8655
271,18,3.66,75.69,33,20.68,NetEnt,0.8655
272,18,1.3,56.38,45,43.44,NetEnt,0.8655
273,18,3.14,74.76,20,23.84,NetEnt,0.8655
274,18,1.35,117.18,66,86.76,NetEnt,0.8655
274,18,4.73,409.97,66,86.76,NetEnt,0.8655
274,18,1.52,131.99,66,86.76,NetEnt,0.8655
276,18,0.69,21.15,44,30.7,NetEnt,0.8655
276,18,4.33,132.83,44,30.7,NetEnt,0.8655
276,18,0.75,23.03,44,30.7,NetEnt,0.8655
277,18,4.71,32.76,18,6.95,NetEnt,0.8655
279,18,2.69,109.44,70,40.68,NetEnt,0.8655
281,18,0.8,67.46,50,84.53,NetEnt,0.8655
282,18,2.64,120.55,43,45.75,NetEnt,0.8655
283,18,4.52,300.5,65,66.48,NetEnt,0.8655
283,18,1.74,115.8,65,66.48,NetEnt,0.8655
283,18,4.57,303.5,65,66.48,NetEnt,0.8655
286,18,3.58,12.72,18,3.55,NetEnt,0.8655
286,18,1.52,5.4,18,3.55,NetEnt,0.8655
286,18,3.13,11.11,18,3.55,NetEnt,0.8655
288,18,1.58,39.55,22,25.01,NetEnt,0.8655
296,18,1.26,60.63,61,48.02,NetEnt,0.8655
299,18,1.07,12.55,24,11.69,NetEnt,0.8655
299,18,2.98,34.81,24,11.69,NetEnt,0.8655
299,18,2.34,27.38,24,11.69,NetEnt,0.8655
299,18,0.81,9.49,24,11.69,NetEnt,0.8655
300,18,3.96,247.39,59,62.49,NetEnt,0.8655
300,18,4.44,277.34,59,62.49,NetEnt,0.8655
303,18,2.27,23.66,27,10.43,NetEnt,0.8655
307,18,2.72,47.27,29,17.38,NetEnt,0.8655
309,18,2.12,37.48,42,17.65,NetEnt,0.8655
309,18,1.36,23.97,42,17.65,NetEnt,0.8655
309,18,1.01,17.81,42,17.65,NetEnt,0.8655
311,18,4.17,192.09,31,46.09,NetEnt,0.8655
311,18,3.2,147.72,31,46.09,NetEnt,0.8655
312,18,0.82,41.53,69,50.53,NetEnt,0.8655
312,18,0.68,34.22,69,50.53,NetEnt,0.8655
312,18,1.39,70.35,69,50.53,NetEnt,0.8655
314,18,4.33,369.13,54,85.17,NetEnt,0.8655
314,18,0.51,43.46,54,85.17,NetEnt,0.8655
314,18,3.97,338.28,54,85.17,NetEnt,0.8655
315,18,3.92,132.09,55,33.69,NetEnt,0.8655
315,18,1.88,63.45,55,33.69,NetEnt,0.8655
317,18,4.65,179.46,46,38.61,NetEnt,0.8655
321,18,2.24,93.58,34,41.81,NetEnt,0.8655
321,18,3.96,165.71,34,41.81,NetEnt,0.8655
321,18,4.69,196.06,34,41.81,NetEnt,0.8655
321,18,1.12,46.7,34,41.81,NetEnt,0.8655
321,18,1.96,81.9,34,41.81,NetEnt,0.8655
322,18,3.8,101.31,23,26.69,NetEnt,0.8655
322,18,1.73,46.19,23,26.69,NetEnt,0.8655
322,18,4.0,106.88,23,26.69,NetEnt,0.8655
323,18,2.07,48.63,36,23.48,NetEnt,0.8655
328,18,3.27,276.27,66,84.47,NetEnt,0.8655
328,18,1.6,135.46,66,84.47,NetEnt,0.8655
336,18,4.33,237.57,70,54.85,NetEnt,0.8655
336,18,1.78,97.63,70,54.85,NetEnt,0.8655
336,18,3.36,184.53,70,54.85,NetEnt,0.8655
336,18,1.44,78.84,70,54.85,NetEnt,0.8655
337,18,1.97,50.53,43,25.67,NetEnt,0.8655
338,18,3.22,99.81,39,31.03,NetEnt,0.8655
340,18,0.61,14.5,36,23.87,NetEnt,0.8655
340,18,1.03,24.66,36,23.87,NetEnt,0.8655
340,18,1.67,39.87,36,23.87,NetEnt,0.8655
341,18,1.32,104.13,63,78.76,NetEnt,0.8655
341,18,3.9,306.82,63,78.76,NetEnt,0.8655
341,18,4.82,379.42,63,78.76,NetEnt,0.8655
342,18,4.99,93.46,18,18.74,NetEnt,0.8655
342,18,2.01,37.63,18,18.74,NetEnt,0.8655
343,18,1.2,23.73,20,19.83,NetEnt,0.8655
343,18,2.48,49.28,20,19.83,NetEnt,0.8655
345,18,2.3,53.83,44,23.36,NetEnt,0.8655
347,18,3.03,44.63,29,14.74,NetEnt,0.8655
352,18,3.09,199.2,63,64.42,NetEnt,0.8655
352,18,4.77,307.2,63,64.42,NetEnt,0.8655
355,18,4.49,263.57,53,58.71,NetEnt,0.8655
359,18,2.76,62.82,24,22.76,NetEnt,0.8655
359,18,3.97,90.39,24,22.76,NetEnt,0.8655
360,18,0.58,15.81,48,27.26,NetEnt,0.8655
361,18,3.16,202.34,60,64.05,NetEnt,0.8655
361,18,4.49,287.89,60,64.05,NetEnt,0.8655
361,18,4.15,265.54,60,64.05,NetEnt,0.8655
364,18,1.58,35.04,45,22.12,NetEnt,0.8655
365,18,3.65,291.31,60,79.82,NetEnt,0.8655
365,18,2.06,164.07,60,79.82,NetEnt,0.8655
367,18,1.91,65.91,34,34.55,NetEnt,0.8655
369,18,2.69,96.57,45,35.91,NetEnt,0.8655
373,18,0.58,12.72,43,21.92,NetEnt,0.8655
374,18,3.5,295.61,60,84.35,NetEnt,0.8655
374,18,4.9,413.24,60,84.35,NetEnt,0.8655
378,18,0.75,42.78,70,57.19,NetEnt,0.8655
379,18,3.31,95.29,26,28.8,NetEnt,0.8655
379,18,4.76,137.09,26,28.8,NetEnt,0.8655
386,18,4.04,253.83,66,62.86,NetEnt,0.8655
386,18,3.17,199.06,66,62.86,NetEnt,0.8655
386,18,0.94,59.14,66,62.86,NetEnt,0.8655
386,18,1.78,111.85,66,62.86,NetEnt,0.8655
386,18,3.86,242.53,66,62.86,NetEnt,0.8655
387,18,4.81,404.4,54,84.03,NetEnt,0.8655
391,18,2.31,187.42,61,81.14,NetEnt,0.8655
391,18,4.64,376.26,61,81.14,NetEnt,0.8655
398,18,2.86,125.81,39,44.0,NetEnt,0.8655
398,18,1.29,56.59,39,44.0,NetEnt,0.8655
398,18,1.67,73.29,39,44.0,NetEnt,0.8655
399,18,3.83,160.13,67,41.8,NetEnt,0.8655
402,18,3.09,112.02,68,36.25,NetEnt,0.8655
402,18,3.72,134.88,68,36.25,NetEnt,0.8655
404,18,1.13,99.85,51,88.25,NetEnt,0.8655
406,18,3.25,51.31,21,15.79,NetEnt,0.8655
407,18,2.95,48.1,48,16.28,NetEnt,0.8655
409,18,4.87,475.58,62,97.57,NetEnt,0.8655
409,18,2.75,268.0,62,97.57,NetEnt,0.8655
409,18,1.69,164.92,62,97.57,NetEnt,0.8655
410,18,5.01,177.11,61,35.37,NetEnt,0.8655
411,18,3.45,95.11,42,27.58,NetEnt,0.8655
411,18,4.83,133.19,42,27.58,NetEnt,0.8655
413,18,4.04,135.41,48,33.54,NetEnt,0.8655
413,18,1.03,34.58,48,33.54,NetEnt,0.8655
413,18,4.13,138.6,48,33.54,NetEnt,0.8655
415,18,3.33,103.61,31,31.09,NetEnt,0.8655
415,18,4.42,137.52,31,31.09,NetEnt,0.8655
415,18,0.71,22.17,31,31.09,NetEnt,0.8655
418,18,3.88,53.12,26,13.69,NetEnt,0.8655
418,18,2.98,40.83,26,13.69,NetEnt,0.8655
419,18,3.15,293.19,60,93.16,NetEnt,0.8655
421,18,1.14,13.24,19,11.59,NetEnt,0.8655
421,18,2.82,32.7,19,11.59,NetEnt,0.8655
421,18,3.83,44.37,19,11.59,NetEnt,0.8655
421,18,2.16,25.09,19,11.59,NetEnt,0.8655
422,18,1.63,70.99,40,43.43,NetEnt,0.8655
422,18,0.64,28.01,40,43.43,NetEnt,0.8655
422,18,2.3,99.95,40,43.43,NetEnt,0.8655
422,18,4.18,181.37,40,43.43,NetEnt,0.8655
422,18,3.95,171.45,40,43.43,NetEnt,0.8655
422,18,2.58,112.11,40,43.43,NetEnt,0.8655
423,18,2.83,126.21,37,44.52,NetEnt,0.8655
423,18,1.35,60.2,37,44.52,NetEnt,0.8655
426,18,1.2,110.55,50,92.01,NetEnt,0.8655
428,18,4.06,257.44,61,63.38,NetEnt,0.8655
428,18,3.65,231.18,61,63.38,NetEnt,0.8655
428,18,3.75,237.78,61,63.38,NetEnt,0.8655
428,18,2.91,184.38,61,63.38,NetEnt,0.8655
429,18,3.52,181.06,54,51.4,NetEnt,0.8655
429,18,3.08,158.55,54,51.4,NetEnt,0.8655
430,18,3.5,175.68,64,50.17,NetEnt,0.8655
432,18,1.92,58.86,56,30.69,NetEnt,0.8655
432,18,1.97,60.58,56,30.69,NetEnt,0.8655
432,18,2.99,91.62,56,30.69,NetEnt,0.8655
433,18,1.12,51.34,55,45.77,NetEnt,0.8655
434,18,1.02,50.29,37,49.37,NetEnt,0.8655
434,18,3.63,179.45,37,49.37,NetEnt,0.8655
435,18,3.27,54.33,19,16.6,NetEnt,0.8655
435,18,1.67,27.67,19,16.6,NetEnt,0.8655
436,18,3.26,40.9,27,12.54,NetEnt,0.8655
436,18,2.07,26.01,27,12.54,NetEnt,0.8655
436,18,3.08,38.63,27,12.54,NetEnt,0.8655
440,18,0.76,20.07,29,26.57,NetEnt,0.8655
441,18,1.15,21.03,41,18.35,NetEnt,0.8655
446,18,1.13,17.72,31,15.73,NetEnt,0.8655
446,18,4.93,77.6,31,15.73,NetEnt,0.8655
446,18,4.63,72.79,31,15.73,NetEnt,0.8655
452,18,3.88,179.12,30,46.12,NetEnt,0.8655
452,18,1.74,80.33,30,46.12,NetEnt,0.8655
454,18,1.81,101.78,56,56.22,NetEnt,0.8655
454,18,4.71,265.07,56,56.22,NetEnt,0.8655
454,18,2.06,116.09,56,56.22,NetEnt,0.8655
454,18,1.4,78.46,56,56.22,NetEnt,0.8655
454,18,2.44,136.94,56,56.22,NetEnt,0.8655
458,18,3.31,231.17,54,69.83,NetEnt,0.8655
459,18,5.02,258.21,62,51.46,NetEnt,0.8655
459,18,1.41,72.36,62,51.46,NetEnt,0.8655
459,18,0.84,43.11,62,51.46,NetEnt,0.8655
459,18,1.11,56.88,62,51.46,NetEnt,0.8655
459,18,4.12,212.18,62,51.46,NetEnt,0.8655
462,18,3.01,94.35,32,31.34,NetEnt,0.8655
463,18,4.27,229.41,69,53.7,NetEnt,0.8655
464,18,4.14,61.65,23,14.88,NetEnt,0.8655
464,18,2.86,42.53,23,14.88,NetEnt,0.8655
464,18,5.03,74.79,23,14.88,NetEnt,0.8655
464,18,3.94,58.56,23,14.88,NetEnt,0.8655
464,18,2.11,31.44,23,14.88,NetEnt,0.8655
465,18,0.51,13.43,23,26.12,NetEnt,0.8655
467,18,4.66,216.45,41,46.46,NetEnt,0.8655
467,18,1.72,80.12,41,46.46,NetEnt,0.8655
468,18,4.58,117.69,46,25.68,NetEnt,0.8655
468,18,3.88,99.56,46,25.68,NetEnt,0.8655
470,18,3.65,45.3,23,12.42,NetEnt,0.8655
470,18,2.0,24.9,23,12.42,NetEnt,0.8655
471,18,5.0,114.07,23,22.81,NetEnt,0.8655
474,18,4.87,79.0,35,16.23,NetEnt,0.8655
475,18,1.14,51.3,47,45.1,NetEnt,0.8655
478,18,4.02,76.24,19,18.95,NetEnt,0.8655
479,18,4.0,168.91,60,42.28,NetEnt,0.8655
481,18,0.65,61.94,66,95.06,NetEnt,0.8655
481,18,1.96,186.46,66,95.06,NetEnt,0.8655
482,18,3.84,78.49,25,20.44,NetEnt,0.8655
482,18,3.41,69.68,25,20.44,NetEnt,0.8655
483,18,1.8,160.66,70,89.27,NetEnt,0.8655
484,18,1.35,82.55,54,61.1,NetEnt,0.8655
484,18,1.43,87.35,54,61.1,NetEnt,0.8655
492,18,3.39,88.3,28,26.06,NetEnt,0.8655
494,18,2.89,54.83,26,19.0,NetEnt,0.8655
494,18,5.03,95.57,26,19.0,NetEnt,0.8655
494,18,3.47,65.98,26,19.0,NetEnt,0.8655
494,18,2.05,38.86,26,19.0,NetEnt,0.8655
1,30,1.78,22.91,20,12.84,Microgaming,0.9137
1,30,1.72,22.12,20,12.84,Microgaming,0.9137
5,30,3.73,101.95,47,27.32,Microgaming,0.9137
5,30,5.21,142.25,47,27.32,Microgaming,0.9137
11,30,2.09,75.63,68,36.21,Microgaming,0.9137
11,30,3.59,129.84,68,36.21,Microgaming,0.9137
11,30,1.97,71.3,68,36.21,Microgaming,0.9137
13,30,4.8,182.76,65,38.05,Microgaming,0.9137
13,30,4.16,158.17,65,38.05,Microgaming,0.9137
17,30,4.41,429.55,66,97.47,Microgaming,0.9137
18,30,3.19,163.56,64,51.2,Microgaming,0.9137
18,30,1.84,94.43,64,51.2,Microgaming,0.9137
24,30,4.6,217.18,49,47.18,Microgaming,0.9137
24,30,3.48,163.96,49,47.18,Microgaming,0.9137
25,30,1.94,58.47,53,30.08,Microgaming,0.9137
25,30,3.25,97.82,53,30.08,Microgaming,0.9137
30,30,2.83,70.44,25,24.85,Microgaming,0.9137
33,30,4.22,154.56,58,36.6,Microgaming,0.9137
39,30,3.78,183.33,52,48.5,Microgaming,0.9137
41,30,0.75,22.29,24,29.72,Microgaming,0.9137
41,30,4.62,137.29,24,29.72,Microgaming,0.9137
41,30,4.7,139.67,24,29.72,Microgaming,0.9137
44,30,4.59,376.85,54,82.12,Microgaming,0.9137
47,30,0.68,13.28,28,19.55,Microgaming,0.9137
51,30,3.61,90.7,31,25.14,Microgaming,0.9137
51,30,0.74,18.66,31,25.14,Microgaming,0.9137
52,30,4.85,189.51,48,39.08,Microgaming,0.9137
52,30,2.43,94.95,48,39.08,Microgaming,0.9137
54,30,1.92,95.55,55,49.68,Microgaming,0.9137
54,30,4.58,227.34,55,49.68,Microgaming,0.9137
57,30,4.55,41.16,28,9.05,Microgaming,0.9137
61,30,4.7,408.94,70,87.09,Microgaming,0.9137
65,30,2.86,204.41,58,71.4,Microgaming,0.9137
65,30,3.77,268.96,58,71.4,Microgaming,0.9137
70,30,0.9,53.88,61,60.19,Microgaming,0.9137
71,30,4.97,13.73,28,2.76,Microgaming,0.9137
71,30,2.93,8.08,28,2.76,Microgaming,0.9137
72,30,4.38,140.31,38,32.03,Microgaming,0.9137
72,30,1.64,52.57,38,32.03,Microgaming,0.9137
79,30,2.08,145.34,69,70.03,Microgaming,0.9137
80,30,2.12,184.19,69,86.73,Microgaming,0.9137
81,30,3.14,5.78,24,1.84,Microgaming,0.9137
82,30,1.57,10.5,22,6.69,Microgaming,0.9137
82,30,3.45,23.07,22,6.69,Microgaming,0.9137
84,30,5.13,169.54,36,33.02,Microgaming,0.9137
84,30,4.97,163.96,36,33.02,Microgaming,0.9137
84,30,3.75,123.93,36,33.02,Microgaming,0.9137
85,30,4.68,230.35,36,49.23,Microgaming,0.9137
89,30,1.08,25.01,19,23.17,Microgaming,0.9137
89,30,2.89,67.04,19,23.17,Microgaming,0.9137
89,30,2.79,64.65,19,23.17,Microgaming,0.9137
92,30,1.65,114.32,59,69.37,Microgaming,0.9137
92,30,2.48,171.7,59,69.37,Microgaming,0.9137
95,30,1.85,98.16,66,53.17,Microgaming,0.9137
96,30,0.84,15.22,34,18.12,Microgaming,0.9137
96,30,0.95,17.27,34,18.12,Microgaming,0.9137
96,30,1.61,29.17,34,18.12,Microgaming,0.9137
97,30,2.4,77.83,37,32.44,Microgaming,0.9137
97,30,1.34,43.32,37,32.44,Microgaming,0.9137
97,30,2.31,74.96,37,32.44,Microgaming,0.9137
101,30,4.23,116.75,26,27.6,Microgaming,0.9137
102,30,0.76,16.58,21,21.86,Microgaming,0.9137
102,30,2.73,59.59,21,21.86,Microgaming,0.9137
102,30,3.79,82.83,21,21.86,Microgaming,0.9137
103,30,0.57,9.04,20,15.76,Microgaming,0.9137
103,30,2.46,38.78,20,15.76,Microgaming,0.9137
107,30,4.17,415.61,61,99.55,Microgaming,0.9137
108,30,3.76,165.26,31,44.0,Microgaming,0.9137
110,30,3.5,13.6,21,3.88,Microgaming,0.9137
113,30,2.91,83.53,31,28.74,Microgaming,0.9137
113,30,4.27,122.77,31,28.74,Microgaming,0.9137
113,30,1.82,52.36,31,28.74,Microgaming,0.9137
118,30,3.58,274.84,64,76.73,Microgaming,0.9137
118,30,5.08,389.63,64,76.73,Microgaming,0.9137
118,30,5.2,398.91,64,76.73,Microgaming,0.9137
126,30,1.28,58.0,39,45.24,Microgaming,0.9137
131,30,4.31,324.7,56,75.25,Microgaming,0.9137
131,30,1.79,134.89,56,75.25,Microgaming,0.9137
143,30,2.37,188.58,50,79.65,Microgaming,0.9137
143,30,4.92,391.93,50,79.65,Microgaming,0.9137
144,30,2.6,94.01,39,36.16,Microgaming,0.9137
144,30,5.08,183.76,39,36.16,Microgaming,0.9137
149,30,2.62,249.58,57,95.35,Microgaming,0.9137
149,30,4.18,398.51,57,95.35,Microgaming,0.9137
154,30,3.0,152.95,55,51.02,Microgaming,0.9137
154,30,2.77,141.31,55,51.02,Microgaming,0.9137
154,30,3.68,187.86,55,51.02,Microgaming,0.9137
155,30,2.19,33.09,39,15.13,Microgaming,0.9137
155,30,1.78,26.97,39,15.13,Microgaming,0.9137
156,30,2.54,157.75,60,62.09,Microgaming,0.9137
157,30,2.36,95.04,59,40.29,Microgaming,0.9137
157,30,1.78,71.54,59,40.29,Microgaming,0.9137
158,30,3.66,117.67,45,32.15,Microgaming,0.9137
160,30,3.66,123.8,45,33.84,Microgaming,0.9137
161,30,5.0,206.95,31,41.42,Microgaming,0.9137
161,30,1.79,74.04,31,41.42,Microgaming,0.9137
162,30,5.13,371.69,66,72.47,Microgaming,0.9137
162,30,1.9,137.55,66,72.47,Microgaming,0.9137
162,30,0.76,54.9,66,72.47,Microgaming,0.9137
164,30,3.03,88.38,29,29.21,Microgaming,0.9137
167,30,1.47,123.7,55,84.05,Microgaming,0.9137
168,30,4.04,47.95,26,11.88,Microgaming,0.9137
169,30,1.6,155.66,65,97.14,Microgaming,0.9137
170,30,2.87,52.96,23,18.46,Microgaming,0.9137
177,30,4.68,120.32,29,25.71,Microgaming,0.9137
177,30,4.33,111.34,29,25.71,Microgaming,0.9137
180,30,4.38,389.48,58,88.83,Microgaming,0.9137
180,30,4.29,381.18,58,88.83,Microgaming,0.9137
180,30,5.12,454.82,58,88.83,Microgaming,0.9137
180,30,1.48,131.91,58,88.83,Microgaming,0.9137
185,30,0.57,28.55,60,50.35,Microgaming,0.9137
185,30,0.64,32.41,60,50.35,Microgaming,0.9137
186,30,5.3,196.45,61,37.08,Microgaming,0.9137
188,30,4.94,48.77,28,9.87,Microgaming,0.9137
188,30,0.75,7.38,28,9.87,Microgaming,0.9137
191,30,4.62,168.72,43,36.54,Microgaming,0.9137
192,30,2.18,185.37,50,85.06,Microgaming,0.9137
192,30,2.08,176.67,50,85.06,Microgaming,0.9137
192,30,1.55,131.49,50,85.06,Microgaming,0.9137
194,30,0.98,56.2,53,57.59,Microgaming,0.9137
196,30,3.25,68.88,28,21.17,Microgaming,0.9137
202,30,1.08,34.18,36,31.51,Microgaming,0.9137
204,30,0.74,47.72,50,64.64,Microgaming,0.9137
204,30,3.01,194.65,50,64.64,Microgaming,0.9137
205,30,3.72,240.73,64,64.64,Microgaming,0.9137
209,30,3.86,217.6,63,56.39,Microgaming,0.9137
209,30,5.13,289.3,63,56.39,Microgaming,0.9137
209,30,4.89,275.64,63,56.39,Microgaming,0.9137
209,30,4.31,242.91,63,56.39,Microgaming,0.9137
209,30,3.32,187.06,63,56.39,Microgaming,0.9137
210,30,1.01,26.43,22,26.26,Microgaming,0.9137
213,30,0.54,17.09,65,31.68,Microgaming,0.9137
213,30,3.82,120.87,65,31.68,Microgaming,0.9137
213,30,1.08,34.2,65,31.68,Microgaming,0.9137
213,30,4.22,133.62,65,31.68,Microgaming,0.9137
216,30,0.66,57.55,62,87.2,Microgaming,0.9137
225,30,5.11,347.51,53,68.04,Microgaming,0.9137
227,30,3.3,203.85,68,61.85,Microgaming,0.9137
227,30,3.06,189.09,68,61.85,Microgaming,0.9137
227,30,0.9,55.46,68,61.85,Microgaming,0.9137
227,30,0.62,38.05,68,61.85,Microgaming,0.9137
230,30,3.15,39.01,27,12.4,Microgaming,0.9137
230,30,4.59,56.91,27,12.4,Microgaming,0.9137
232,30,5.07,249.66,48,49.26,Microgaming,0.9137
232,30,4.12,203.03,48,49.26,Microgaming,0.9137
232,30,4.59,225.94,48,49.26,Microgaming,0.9137
232,30,4.1,201.87,48,49.26,Microgaming,0.9137
232,30,1.66,82.01,48,49.26,Microgaming,0.9137
234,30,1.66,146.1,52,87.89,Microgaming,0.9137
234,30,1.02,89.97,52,87.89,Microgaming,0.9137
234,30,4.56,400.79,52,87.89,Microgaming,0.9137
235,30,1.18,53.86,43,45.5,Microgaming,0.9137
237,30,1.85,128.21,62,69.46,Microgaming,0.9137
237,30,4.87,337.96,62,69.46,Microgaming,0.9137
237,30,4.13,286.85,62,69.46,Microgaming,0.9137
238,30,3.46,104.47,70,30.21,Microgaming,0.9137
244,30,4.84,393.74,61,81.41,Microgaming,0.9137
244,30,4.08,332.33,61,81.41,Microgaming,0.9137
245,30,3.52,175.23,35,49.75,Microgaming,0.9137
249,30,4.4,200.46,48,45.58,Microgaming,0.9137
251,30,4.98,241.69,35,48.57,Microgaming,0.9137
254,30,1.38,36.77,18,26.6,Microgaming,0.9137
255,30,1.01,47.94,35,47.34,Microgaming,0.9137
255,30,0.59,28.0,35,47.34,Microgaming,0.9137
259,30,5.0,205.54,54,41.14,Microgaming,0.9137
259,30,0.77,31.87,54,41.14,Microgaming,0.9137
259,30,3.25,133.56,54,41.14,Microgaming,0.9137
259,30,1.41,58.2,54,41.14,Microgaming,0.9137
260,30,1.13,41.16,39,36.35,Microgaming,0.9137
260,30,2.9,105.37,39,36.35,Microgaming,0.9137
260,30,1.96,71.3,39,36.35,Microgaming,0.9137
261,30,1.93,58.17,51,30.09,Microgaming,0.9137
264,30,5.21,432.71,54,83.04,Microgaming,0.9137
264,30,0.6,49.89,54,83.04,Microgaming,0.9137
265,30,1.03,35.26,43,34.28,Microgaming,0.9137
265,30,2.48,85.02,43,34.28,Microgaming,0.9137
266,30,4.38,127.19,42,29.04,Microgaming,0.9137
266,30,5.01,145.5,42,29.04,Microgaming,0.9137
266,30,5.28,153.47,42,29.04,Microgaming,0.9137
266,30,1.44,41.82,42,29.04,Microgaming,0.9137
269,30,2.44,27.99,26,11.45,Microgaming,0.9137
269,30,5.28,60.41,26,11.45,Microgaming,0.9137
275,30,2.74,109.12,60,39.79,Microgaming,0.9137
275,30,1.57,62.6,60,39.79,Microgaming,0.9137
277,30,3.54,24.58,18,6.95,Microgaming,0.9137
277,30,3.24,22.5,18,6.95,Microgaming,0.9137
277,30,3.85,26.75,18,6.95,Microgaming,0.9137
278,30,4.15,94.38,18,22.73,Microgaming,0.9137
278,30,1.6,36.45,18,22.73,Microgaming,0.9137
278,30,4.08,92.67,18,22.73,Microgaming,0.9137
278,30,3.56,81.0,18,22.73,Microgaming,0.9137
279,30,3.01,122.26,70,40.68,Microgaming,0.9137
279,30,5.22,212.27,70,40.68,Microgaming,0.9137
282,30,2.22,101.48,43,45.75,Microgaming,0.9137
283,30,1.9,126.54,65,66.48,Microgaming,0.9137
284,30,0.99,48.89,43,49.53,Microgaming,0.9137
284,30,3.69,182.7,43,49.53,Microgaming,0.9137
284,30,1.63,80.64,43,49.53,Microgaming,0.9137
286,30,4.14,14.7,18,3.55,Microgaming,0.9137
289,30,1.72,54.32,32,31.56,Microgaming,0.9137
291,30,1.62,78.43,70,48.4,Microgaming,0.9137
291,30,2.87,138.77,70,48.4,Microgaming,0.9137
292,30,1.8,30.22,25,16.79,Microgaming,0.9137
294,30,3.35,135.54,48,40.45,Microgaming,0.9137
297,30,5.1,136.07,41,26.68,Microgaming,0.9137
297,30,2.27,60.55,41,26.68,Microgaming,0.9137
300,30,4.11,256.63,59,62.49,Microgaming,0.9137
300,30,1.86,116.14,59,62.49,Microgaming,0.9137
303,30,1.4,14.63,27,10.43,Microgaming,0.9137
303,30,1.3,13.59,27,10.43,Microgaming,0.9137
305,30,2.0,85.48,42,42.75,Microgaming,0.9137
306,30,1.59,57.76,42,36.44,Microgaming,0.9137
